超超直播,#genre#
甘肃移动电视,http://stream.gstv.com.cn/ydds/sd/live.m3u8
甘肃经济,http://117.156.28.119/270000001111/1110000070/index.m3u8,http://stream.gstv.com.cn/jjpd/sd/live.m3u8
甘肃公共频道,http://stream.gstv.com.cn/ggpd/sd/live.m3u8
酒泉综合频道,http://stream.gsjqtv.com/pd1/sd/live.m3u8
酒泉公共频道,http://stream.gsjqtv.com/pd2/sd/live.m3u8
金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
金昌公共频道,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
灵台新闻综合,http://117.156.28.119/270000001111/1110000145/index.m3u8
银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
青铜峡公共,http://p2.vzan.cc/251549/131744787042090496/live.m3u8?uid=0&time=636672584751888967
中宁综合台,http://juyunlive.juyun.tv/live/15470167.m3u8
西宁新闻综合频道,http://wshls.butel.com/live/139a3.m3u8
西宁生活服务,http://wshls.butel.com/live/147f4.m3u8
海东电视台,http://liveqhhddst.sobeycache.com/hddst/zb5.m3u8?auth_key=1616661443-0-0-20915db72cc99fb292502bd11a5f6ec0
海西电视台综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
贵州-2,http://182.61.4.27:85/api/gzgd.php?id=43
贵州-3,http://182.61.4.27:85/api/gzgd.php?id=44
贵州-4,http://182.61.4.27:85/api/gzgd.php?id=45
贵州-5,http://182.61.4.27:85/api/gzgd.php?id=46
贵州-6,http://182.61.4.27:85/api/gzgd.php?id=47
贵州-7,http://182.61.4.27:85/api/gzgd.php?id=49
贵阳-1,http://182.61.4.27:85/api/gzgd.php?id=50
贵阳-2,http://182.61.4.27:85/api/gzgd.php?id=51
贵阳-3,http://182.61.4.27:85/api/gzgd.php?id=52
贵阳-4,http://182.61.4.27:85/api/gzgd.php?id=53
贵阳-5,http://182.61.4.27:85/api/gzgd.php?id=54
铜仁2频道公共频道,http://gztr.chinashadt.com:2036/live/stream:tr2.stream/playlist.m3u8
黔西南公共,http://live.qxndt.com/channel3/sd/live.m3u8
黔西南综合,http://live.qxndt.com/channel2/sd/live.m3u8
遵义新闻综合频道,http://pl1.cloud.dayang.com.cn/live/10062_LGP13F.m3u8
六盘水一套新闻综合频道,http://www.lpsntv.com:1935/live/live223/tzwj_video.m3u8
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k/live
乌兰察布新闻综合频道,http://stream1.wrbtv.cn/wrbtv2/sd/live.m3u8?_upt=b671a82a1578405871
乌海新闻综合频道,http://1.31.80.38:180/livestream3/playlist.m3u8
新疆-10,http://202.107.188.232:5002/xj10_hdcq-1.m3u8?token=tdILDbbSCw230gsN_yoongoo&ct=wifi&gid=xj10_hdcq&sid=xj10_hd,http://livehyw2.sobeycache.com/xjtvs/zb10.m3u8
新疆-11,http://202.107.188.247:5002/xj11_hdcq-1.m3u8?token=RCcXD0UnPw9GJz8P_yoongoo&ct=wifi&gid=xj11_hdcq&sid=xj11_hd,http://livehyw2.sobeycache.com/xjtvs/zb11.m3u8
新疆-12,http://202.107.188.249:5002/xj12_hdcq-1.m3u8?token=zdX8EM7fXBDP3XwQ_yoongoo&ct=wifi&gid=xj12_hdcq&sid=xj12_hd,http://livehyw2.sobeycache.com/xjtvs/zb12.m3u8
新疆-2,http://livehyw2.sobeycache.com/xjtvs/zb02.m3u8
新疆-3,http://livehyw2.sobeycache.com/xjtvs/zb03.m3u8
新疆-4,http://livehyw2.sobeycache.com/xjtvs/zb04.m3u8
新疆-5,http://livehyw2.sobeycache.com/xjtvs/zb05.m3u8
新疆-7,http://livehyw2.sobeycache.com/xjtvs/zb07.m3u8
新疆-8,http://livehyw2.sobeycache.com/xjtvs/zb08.m3u8
新疆-9,http://livehyw2.sobeycache.com/xjtvs/zb09.m3u8
UTV4乌鲁木齐都市生活频道,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/shfw.m3u8
UTV1乌鲁木齐新闻综合频道,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
UTV2乌鲁木齐(维语)新闻综合频道,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/wy.m3u8
UTV3乌鲁木齐影视频道,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/ys.m3u8
广州法治,http://www.dszbdq.cn/play/gztv.php?id=gzfz
汕头共用,http://www.dszbdq.cn/diao/st.php?id=st3
汕头生活,http://www.dszbdq.cn/diao/st.php?id=st2
汕头综合,http://www.dszbdq.cn/diao/st.php?id=st1
广东体育,http://www.dszbdq.cn/play/gdtv.php?id=CHTVB27
广东珠江,http://www.dszbdq.cn/play/gd.php?id=26
广东科教,http://www.dszbdq.cn/play/gd.php?id=93
广东少儿,http://www.dszbdq.cn/play/gd.php?id=38
南方卫视,http://39.134.156.12/PLTV/88888888/224/3221225614/index.m3u8
广东新闻,http://www.dszbdq.cn/play/gd.php?id=28
潮州综合,http://dslive.grtn.cn/czzh/sd/live.m3u8
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8
港澳台直播,#genre#
凤凰中文,http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8
凤凰中文,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://117.169.120.160:8080/live/fhzixun/1.m3u8
凤凰资讯,http://liveali.ifeng.com/live/FHZX.m3u8
凤凰资讯,http://117.169.120.157:8080/live/fhzixun/1.m3u8?icpid=88888929&from=79102&hms_devid=433,440&online=1572883890&vqe=3
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,rtmp://58.200.131.2:1935/livetv/fhzx
凤凰香港,http://qlive.fengshows.cn/live720p/PHK.flv?txSecret=8b7125c692389da69e056d3f73897627&txTime=16ecb504dfe
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8?nsukey=z%2BBfKGEFyh4Fp0aB8zX65Hk%2FyuGRu%2Fcr4cTxr%2Bmmk%2BoDb%2F0zWYZbCxCPjv1Rv3gbKAFnEGidkItbbNfxHvbIQE3YCs8%2B6yymajONrpRyKCPjCYyxRhJg5hMneBwbsvWsOzUhH18%2By1JBzCS0%2Fq2vam7rkPILohuX3UVdt4Gey9FetDXUW5Ck5N4QX2N3QhKrr9Kh%2FuYotUicOdfnQ675Fg%3D%3D
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=cccf55128bf742ce457acad1-157172349983557&wsIPSercert=3dab7a51fc14b26ed94d5777cdd9484a&wsMonitor=0
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大愛電視台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛海外台,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
凤凰卫视,rtmp://58.200.131.2:1935/livetv/fhzw
凤凰电影,rtmp://58.200.131.2:1935/livetv/fhdy
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
澳亚卫视,http://mastvnet-hwcdn.utvlive.top/4rlff1m/1024/live.m3u8
影视直播,#genre#
欢笑剧场,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226144/3.m3u8
欢笑剧场,http://112.50.243.4/PLTV/88888888/224/3221226729/1.m3u8
都市剧场,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
CHC高清电影,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC高清电影,http://125.210.152.18:9090/live/CHCGQDY.m3u8
CHC家庭影院,http://125.210.152.18:9090/live/JTYYHD.m3u8
CHC动作电影,http://125.210.152.18:9090/live/DZDYHD.m3u8
 山东影视,http://120.221.44.107:8089/PLTV/88888888/224/3221225802/index.m3u8
海看大片,http://120.221.5.165:8089/PLTV/88888888/224/3221225632/index.m3u8
海看剧场,http://120.221.44.107:8089/PLTV/88888888/224/3221226053/index.m3u8
海看热播,http://120.221.5.165:8089/PLTV/88888888/224/3221225878/index.m3u8
海看热播,http://120.221.44.101:8089/PLTV/88888888/224/3221225878/index.m3u8
东方影视,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225970/3.m3u8
四川影视,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
KiD影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
KiD影视②,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8 
KiD影视③,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8 
KiD影视⑤,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8 
KiD影视⑥,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8 
KiD影视⑧,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8
齐影视邵氏台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/300610_75vRc.m3u8
齐影视功夫1台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301200_QSU3A.m3u8
齐影视功夫2台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/295519_JkFS8.m3u8
邵氏老电影,http://42.56.91.136/live-bvc/164219/live_97065163_17925468.m3u8
邵氏老电影,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/live_97065163_17925468.m3u8
邵氏电影,http://520574.xyz/dl/youku.php?id=8022364
邵氏电影2,http://520574.xyz/dl/youku.php?id=8031496
TVB港剧二台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/123407_XhQs9.m3u8
周口电视剧,http://dlhdl-cdn.zhanqi.tv/zqlive/194839_XtiBg.flv
仪陇影视剧,https://dlhls-cdn-mp.zhanqi.tv/zqlive/285305_4Cz3X.m3u8
海爷TV动漫,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/492270/live_189986442_7728008.m3u8
海爷TV动作,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/366214/live_199793349_7660540.m3u8
海爷TV海外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/471169/live_27444411_4287972.m3u8
海爷TV国产,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/750227/live_268522326_2538218.m3u8
海爷TV国外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/211012/live_52370715_1734265.m3u8
海爷TV科幻,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/243318/live_261831479_8429255.m3u8
海爷TV恐怖,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/428049/live_280698572_9101071.m3u8
海爷TV小新,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/293317/live_255137759_7132099.m3u8
海爷TV9号厅,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/141477/live_82436982_2406441.m3u8
周口电影台,http://dlhdl-cdn.zhanqi.tv/zqlive/80918_cr4oy.flv
峨眉山影视,http://dlhdl-cdn.zhanqi.tv/zqlive/295519_JkFS8.flv
齐影视电视剧,https://dlhls-cdn-mp.zhanqi.tv/zqlive/295803_fLcJv.m3u8 
开心影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
粤语影片1,https://cn-jssz-cmcc-live-01.bilivideo.com/live-bvc/614163/live_342827840_74242052.m3u8
粤语影片2,https://cn-jssz-cmcc-live-01.bilivideo.com/live-bvc/933996/live_88547185_8335137.m3u8
黑莓电影,http://112.17.40.140/PLTV/88888888/224/3221226755/index.m3u8
黑莓电影,http://111.40.205.87/PLTV/88888888/224/3221225667/index.m3u8
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
电影HD,http://112.17.40.140/PLTV/88888888/224/3221226245/index.m3u8
TVB港剧三台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/154733_xcVyM.m3u8
电影1台,http://tx.hls.huya.com/huyalive/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8
精彩影视,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000149
新视觉HD,http://125.210.152.18:9090/live/XSJHD.m3u8
亚洲影院,http://125.210.152.18:9090/live/YZYY.m3u8
欧美影院,http://125.210.152.18:9090/live/OMYY.m3u8
精品剧场,http://125.210.152.18:9090/live/JPJC.m3u8
爱上4k,http://211.137.115.110:8080/gitv_live/G_AISHANG-4K/G_AISHANG-4K.m3u8
足球频道,http://hdtv.haust.edu.cn/hls/zqhd.m3u8
家庭剧场,http://hdtv.haust.edu.cn/hls/hls75a28.m3u8
大众影视,http://hdtv.haust.edu.cn/hls/hls75a27.m3u8
家庭影院,http://hdtv.haust.edu.cn/hls/hls75a29.m3u8
爱映画,http://hdtv.haust.edu.cn/hls/hls78a46.m3u8
卡通剧场,http://hdtv.haust.edu.cn/hls/hls77a30.m3u8
晴天动画,http://hdtv.haust.edu.cn/hls/hls78a47.m3u8
时光剧场,http://hdtv.haust.edu.cn/hls/hls78a48.m3u8
凤凰卫视,http://hdtv.haust.edu.cn/hls/fhzw.m3u8
凤凰资讯,http://hdtv.haust.edu.cn/hls/fhzx.m3u8
凤凰电影,http://hdtv.haust.edu.cn/hls/fhdy.m3u8
探索频道,http://hdtv.haust.edu.cn/hls/discovery.m3u8
Channel[V],http://hdtv.haust.edu.cn/hls/channelv.m3u8
星空卫视,http://hdtv.haust.edu.cn/hls/startv.m3u8
国家地理,http://hdtv.haust.edu.cn/hls/natlgeo.m3u8
Star Sport,http://hdtv.haust.edu.cn/hls/starsports.m3u8
CIBN节目直播,#genre#
CIBN精品影院,http://v.iam7.cn/iptv/cibn.php?code=JingPin
CIBN精品影院,http://118.123.60.10:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=001&Provider_id=&Pcontent_id=index.m3u8
CIBN精品影院,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=JingPin
CIBN真人秀,http://v.iam7.cn/iptv/cibn.php?code=LuShi
CIBN真人秀,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=LuShi
CIBN文旅中国,http://v.iam7.cn/iptv/cibn.php?code=MeiZhuang
CIBN文旅中国,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=MeiZhuang
CIBN文旅中国,http://nas.330421.cn:8000/iptv/cibn/?id=1102&code=MeiZhuang
CIBN时尚生活,http://v.iam7.cn/iptv/cibn.php?code=DongLinFaYin
CIBN时尚生活,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DongLinFaYin
CIBN经典剧场,http://v.iam7.cn/iptv/cibn.php?code=DOTA2
CIBN经典剧场,http://118.123.60.13:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=073&Provider_id=&Pcontent_id=index.m3u8
CIBN经典剧场,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DOTA2
CIBN汽车,http://v.iam7.cn/iptv/cibn.php?code=QiChe
CIBN汽车,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=QiChe
CIBN华语影院,http://v.iam7.cn/iptv/cibn.php?code=TiYu
CIBN情感影院,http://v.iam7.cn/iptv/cibn.php?code=QingGan
CIBN情感影院,http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=029&Provider_id=&Pcontent_id=index.m3u8
CIBN情感影院,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=QingGan
CIBN骄阳剧场,http://v.iam7.cn/iptv/cibn.php?code=JingDian
CIBN骄阳剧场,http://118.123.60.10:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=030&Provider_id=&Pcontent_id=index.m3u8
CIBN骄阳剧场,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=JingDian
CIBN健康,http://v.iam7.cn/iptv/cibn.php?code=JianKang
CIBN健康,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=JianKang
CIBN全电竞,http://v.iam7.cn/iptv/cibn.php?code=115
CIBN全电竞,http://nas.330421.cn:8000/iptv/cibn/?id=1104&code=115
CIBN喜剧影院,http://v.iam7.cn/iptv/cibn.php?code=TongBu
CIBN喜剧影院,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=TongBu
CIBN炫佳动漫,http://v.iam7.cn/iptv/cibn.php?code=DongMan
CIBN炫佳动漫,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DongMan
CIBN微电影,http://v.iam7.cn/iptv/cibn.php?code=WeiDianYing
CIBN微电影,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=WeiDianYing
CIBN热卖推荐,http://v.iam7.cn/iptv/cibn.php?code=400
CIBN热卖推荐,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=400
CIBN院线大片,http://v.iam7.cn/iptv/cibn.php?code=DanJi
CIBN院线大片,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DanJi
CIBN品质生活,http://v.iam7.cn/iptv/cibn.php?code=1
CIBN品质生活,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=1
CIBN古装剧场,http://v.iam7.cn/iptv/cibn.php?code=ZongYi
CIBN古装剧场,http://118.123.60.13:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=072&Provider_id=&Pcontent_id=index.m3u8
CIBN古装剧场,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=ZongYi
CIBN动漫剧场,http://v.iam7.cn/iptv/cibn.php?code=QinZi
CIBN动漫剧场,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=QinZi
CIBN好莱坞,http://v.iam7.cn/iptv/cibn.php?code=ZongHe
CIBN好莱坞,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=ZongHe
CIBN流金岁月,http://v.iam7.cn/iptv/cibn.php?code=Shoucang
CIBN流金岁月,http://118.123.60.13:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=074&Provider_id=&Pcontent_id=index.m3u8
CIBN流金岁月,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=Shoucang
CIBN好物,http://v.iam7.cn/iptv/cibn.php?code=178
CIBN好物,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=178
CIBN艺术院线,http://v.iam7.cn/iptv/cibn.php?code=YingXiong
CIBN艺术院线,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=YingXiong
CIBN综合,http://v.iam7.cn/iptv/cibn.php?code=DianJing
CIBN综合,http://118.123.60.10:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=079&Provider_id=&Pcontent_id=index.m3u8
CIBN综合,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DianJing
CIBN动作影院,http://v.iam7.cn/iptv/cibn.php?code=ShengHuo
CIBN动作影院,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=ShengHuo
CIBN嗨播,http://118.123.60.13:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=068&Provider_id=&Pcontent_id=index.m3u8
CIBN嗨播,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=LvYou
CIBN军事,http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=030&Provider_id=&Pcontent_id=index.m3u8
CIBN军事,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=YinYue
底价秒杀,http://v.iam7.cn/iptv/cibn.php?code=300
MV,http://v.iam7.cn/iptv/cibn.php?code=338
流行榜单,http://v.iam7.cn/iptv/cibn.php?code=155
家装精选,http://v.iam7.cn/iptv/cibn.php?code=301
巨星演唱会,http://v.iam7.cn/iptv/cibn.php?code=135
美食厨房,http://v.iam7.cn/iptv/cibn.php?code=302
经典音乐,http://v.iam7.cn/iptv/cibn.php?code=162
女团专场,http://v.iam7.cn/iptv/cibn.php?code=208
斗牛财经,http://v.iam7.cn/iptv/cibn.php?code=126
老陈坐弹会,http://v.iam7.cn/iptv/cibn.php?code=136
音乐综艺,http://v.iam7.cn/iptv/cibn.php?code=145
精选古典乐,http://v.iam7.cn/iptv/cibn.php?code=78
经典音乐会,http://v.iam7.cn/iptv/cibn.php?code=128
中国交通,http://v.iam7.cn/iptv/cibn.php?code=7
环球奇观,http://v.iam7.cn/iptv/cibn.php?code=8
收藏,http://v.iam7.cn/iptv/cibn.php?code=501
莎翁戏剧,http://v.iam7.cn/iptv/cibn.php?code=68
热播电视剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_reboju_1080p_t10/c15_lb_reboju_1080p_t10.m3u8
家庭剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jiatingjuchang_1080p_t10/c15_lb_jiatingjuchang_1080p_t10.m3u8
家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226740/index.m3u8                                                                                     
家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226756/index.m3u8                                     
家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226762/index.m3u8                                                               
家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226790/index.m3u8                                               
收视冠军,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dajuchongwen_1080p_t10/c15_lb_dajuchongwen_1080p_t10.m3u8
CIBN怡家,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=JiaoYu
CIBN生活,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=YouXi
CIBN童学世界,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=ReBo
CIBN风尚运动,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DuShi
CIBN映画,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=TiYu
CIBN今日推荐,http://nas.330421.cn:8000/iptv/cibn/?id=1103&code=64
CIBN朵Y乐园,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=chanwenhua
CIBN快乐购物,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=65
CIBN家居用品,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=jiayougouwu
CIBN新知,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=FengShang
CIBN电影综合,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DianYing
CIBN纪录片,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=JiLuPian
NewTV节目,#genre#
Newtv精品体育,http://111.40.205.87/PLTV/88888888/224/3221225674/index.m3u8
Newtv精品体育,http://112.17.40.140/PLTV/88888888/224/3221226819/index.m3u8
Newtv搏击剧场,http://111.40.205.87/PLTV/88888888/224/3221225680/index.m3u8
Newtv明星大片,http://111.40.205.87/PLTV/88888888/224/3221225664/index.m3u8
Newtv明星大片,http://112.17.40.140/PLTV/88888888/224/3221226751/index.m3u8
Newtv惊悚悬疑,http://111.40.205.87/PLTV/88888888/224/3221225665/index.m3u8
Newtv惊悚悬疑,http://112.17.40.140/PLTV/88888888/224/3221226656/index.m3u8
Newtv爱情喜剧,http://111.40.205.87/PLTV/88888888/224/3221225669/index.m3u8
Newtv爱情喜剧,http://112.17.40.140/PLTV/88888888/224/3221226660/index.m3u8
Newtv海外剧场,http://111.40.205.87/PLTV/88888888/224/3221225671/index.m3u8
Newtv海外剧场,http://112.17.40.140/PLTV/88888888/224/3221226662/index.m3u8
Newtv精品记录,http://111.40.205.87/PLTV/88888888/224/3221225672/index.m3u8
Newtv精品记录,http://112.17.40.140/PLTV/88888888/224/3221226763/index.m3u8
Newtv家庭剧场,http://111.40.205.87/PLTV/88888888/224/3221225677/index.m3u8
Newtv家庭剧场,http://112.17.40.140/PLTV/88888888/224/3221226642/index.m3u8
Newtv中国功夫,http://111.40.205.87/PLTV/88888888/224/3221225681/index.m3u8
Newtv中国功夫,http://112.17.40.140/PLTV/88888888/224/3221226759/index.m3u8
Newtv军事评论,http://111.40.205.87/PLTV/88888888/224/3221225668/index.m3u8
Newtv军事评论,http://112.17.40.140/PLTV/88888888/224/3221226658/index.m3u8
Newtv搏击,http://112.17.40.140/PLTV/88888888/224/3221226737/index.m3u8
Newtv农业致富,http://112.17.40.140/PLTV/88888888/224/3221226664/index.m3u8
Newtv潮妈辣婆,http://112.17.40.140/PLTV/88888888/224/3221226666/index.m3u8
newtv东北热剧,http://39.135.135.12:80/wh7f454c46tw1933119583_617512298/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1579029479&from=1&hms_devid=694
Newtv-超级体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226157/1.m3u8 
Newtv-超级体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226158/1.m3u8
Newtv-超级体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8
Newtv-超级电视剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225864/1.m3u8
Newtv-超级电视剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226253/1.m3u8
Newtv-超级电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226133/1.m3u8
Newtv-超级电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
Newtv-搏击,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226320/1.m3u8
Newtv-搏击,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226171/1.m3u8
Newtv-搏击,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226297/1.m3u8 
Newtv-搏击,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226320/1.m3u8
Newtv-中国功夫,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225951/1.m3u8
Newtv-中国功夫,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226321/1.m3u8 
Newtv-中国功夫,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
Newtv-中国功夫,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226321/1.m3u8
Newtv-爱情喜剧,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8 
Newtv-爱情喜剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225913/1.m3u8
Newtv-爱情喜剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226299/1.m3u8 
Newtv-爱情喜剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8 
Newtv-古装剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225916/1.m3u8
Newtv-古装剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226300/1.m3u8
Newtv-古装剧场,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226323/1.m3u8
